bd_in_length_total,bd_in_length_var,bd_oan,bd_validity_group,boundary_rank,cumulative_fitness,curiosity,elapsed_millis,fitness,fitness_max,fitness_ratio_max,i1_1,i1_2,i2_1,i2_2,output1,output2
76,0,6,1,1,1.740327510717634e-16,0.0,21882753,1.3157128799202505e-16,1.0,1.3157128799202505e-16,6167320100931335725,-774140102891035588,6173292417143450981,-778840971344262563,"DomainError(-1.4460596385637699e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
78,0,6,1,1,2.0115081702758717e-16,0.0,29136959,1.2398245074890105e-17,1.0,1.2398245074890105e-17,7562177477690241038,-1504844486571080268,7586304701331336885,-1427881116182855612,"DomainError(-6.618530449791793e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
80,0,6,1,1,1.3824147967630536e-17,0.0,3409965,6.3326558426297e-18,1.0,6.3326558426297e-18,-8184111560906714319,-5580448870660693012,-8115842681933641960,-5722840733970691286,"DomainError(-1.0020730916676442e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
75,0,6,1,1,1.8514521048104367e-16,0.0,26143139,5.908306759487964e-18,2.386880703122415e-17,0.24753255375348132,7113208595103247511,-116672431912914142,6955719292687954937,-54674243830465814,out,"DomainError(-3.032937778329025e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
78,0,0,2,1,4.115670364040532e-17,0.0,21195027,5.526649888709006e-18,0.31707317073170727,1.7430203495159176e-17,-9112547098829299941,2175411908883629723,-9159511603881536793,2157746392753250020,"DomainError(-8.335665277984231e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-6.14649042834748e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
74,0,6,1,1,2.2849100052799274e-17,0.0,8524764,3.974663734698715e-18,1.0,3.974663734698715e-18,444050231655848303,6046682555825686446,599125753589988664,6244801023919875111,out,"DomainError(-7.634205584677651e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
77,0,6,1,1,3.28033628019332e-18,0.0,722233,3.28033628019332e-18,2.499236235041987e-17,0.13125354995256025,-856016705880881280,8502765412485143766,-1149000377948677770,8418550591714868261,out,"DomainError(-4.1345534244566057e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
73,0,6,1,1,7.326976790613342e-18,0.0,2528115,3.157300810372988e-18,1.874908103283848e-17,0.16839762998746796,36476079128189356,4224788430244153815,164029611832885893,4514694629809529679,out,"DomainError(-6.546287394547267e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
76,0,0,2,1,2.7621700806163517e-17,0.0,13382493,2.903530339443646e-18,0.30578512396694213,9.495328947910302e-18,2270764239332051563,1038800051971403072,2349049803014696194,1084165548745101215,"DomainError(-4.779035985252706e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-5.844577593263081e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
79,0,6,1,1,3.03883078028566e-17,0.0,14144378,2.4276470235762135e-18,1.878030713074318e-17,0.12926556560953037,-1096705804678332743,-2509660640492010465,-937125871772509287,-2129906027597419156,"DomainError(-2.410074742794806e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
74,1,6,1,1,3.2554109839283106e-17,0.0,15217472,2.165802036426505e-18,6.478340758037769e-18,0.3343143124633208,16987111176218035,7820105341594179124,-417268497099626548,7976980877475495493,"DomainError(-8.016821956050144e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
80,0,0,2,1,1.872977123198884e-17,0.0,8288330,1.6158595615272615e-18,0.31707317073170727,5.096172463278287e-18,-1613742989143847448,-7094942939884689891,-1536465725261607738,-7236432090168010451,"DomainError(-1.3743084109876751e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-7.633764055965271e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
76,1,6,1,1,1.7610346798857322e-16,0.0,23473111,1.4687538080369373e-18,1.0,1.4687538080369373e-18,756369600002413931,-5024181753477260827,530100033501345169,-5666332709766213649,"DomainError(-3.1389274890111053e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
75,2,6,1,1,1.8705071549196218e-16,0.0,27103997,1.2602853209053444e-18,1.5918017552200018e-17,0.07917350994069995,15888747998968742,-4024842164532144149,784325725193139444,-3827102376085387362,"DomainError(-4.4258725840331075e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
76,2,6,1,1,4.2461463079738347e-17,0.0,21578355,1.2477798965758629e-18,7.07565815487174e-18,0.17634824482253147,-6576595537504284112,-682861018603971433,-6911983814025117830,45008585676539900,out,"DomainError(-6.62280605952665e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
76,2,0,2,1,1.8823595351749034e-16,0.0,28207862,1.185238025528163e-18,2.054270545702024e-18,0.576962965276378,85808537868409976,-7437463053788587484,-112971985947825225,-7268852629368813206,"DomainError(-1.2867752608501727e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-2.9154669840513034e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
72,0,6,1,1,1.7724652706274809e-16,0.0,24313401,1.0614847122346658e-18,1.0,1.0614847122346658e-18,68065266134268930,-42922367394502467,799936202250550896,-636111557515586202,out,"DomainError(-4.0855519605741757e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
74,0,0,2,1,2.3716299625540684e-17,0.0,9616244,8.671995727414107e-19,0.30000000000000004,2.8906652424713684e-18,7734428234512289337,640218965190141417,7995916803095608157,561392730295149640,"DomainError(-8.7748650369392e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-6.377914817377316e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
78,1,6,1,1,4.1696759802403536e-18,0.0,1712353,8.073171961563784e-19,1.083016126821157e-18,0.7454341409725787,-36584323988185572,-2108731437335396751,-1151671461662605475,-2648069270460446452,"DomainError(-9.861692406323586e16, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
77,2,6,1,1,2.4498724160790145e-17,0.0,12420665,7.82424535249461e-19,9.948615873847748e-19,0.7864657206297874,-3881885511815968320,11339703848151266,-4312984546681230387,-1191838733243871720,"DomainError(-7.579676030396369e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
73,1,6,1,1,1.792369037215557e-16,0.0,25119262,7.573147759022811e-19,9.469010332365856e-19,0.7997823946962196,39672076071070062,223030136351593653,-67564711201858324,-1093063094041269122,out,"DomainError(-4.822956655820012e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
77,0,0,2,1,1.6856175607803186e-17,0.0,7685323,7.195000434767912e-19,6.1288145850366024e-18,0.11739628169425104,5676994161533198760,-948607295732198260,5781408906818964219,-1221943739457893145,"DomainError(-5.527848333392156e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-1.8334180743698486e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
72,4,6,1,1,3.518898200528966e-17,0.0,19947521,7.124543417536902e-19,4.0174275598811744e-18,0.17734093051693078,-642054150425119594,660236355266736,-2033907915403017073,181857519047513008,out,"DomainError(-3.074078469553398e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
71,3,6,1,1,3.4007384253854433e-17,0.0,17712815,6.75579685442148e-19,4.564423030985379e-18,0.14800987569644747,-472772702294745328,991973399995770104,600121922724297,2394450017513433678,"DomainError(-9.124755948290732e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
75,1,6,1,1,1.8579043017105682e-16,0.0,26620401,6.45219690013165e-19,1.808486263393704e-18,0.35677334302909325,3528154716836550906,-1306282411821366133,4261643114070651572,59023372198085137,"DomainError(-6.123238407933168e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
76,1,0,2,1,1.7847958894565342e-16,0.0,25096412,5.982867050820943e-19,0.30327868852459017,1.9727291356760946e-18,-4269812555786715162,759990511707993894,-4738146410066979884,689732290340216094,"DomainError(-1.2802979099041069e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-7.547452506792397e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
75,0,0,2,1,1.4908377885425696e-17,0.0,6788928,5.651892460923035e-19,7.144600361539478e-18,0.07910718829492651,1001806219270730293,1382450855669224460,926441967025307119,1867279770897217546,"DomainError(-2.138698903438123e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-8.407563160288615e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
74,3,6,1,1,1.8875257195269707e-16,0.0,28608790,5.1661843520673095e-19,1.0,5.1661843520673095e-19,5527978662294268629,4291343523380410,5286733262107440264,-1916280960546709092,"DomainError(-6.84920221564985e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
73,0,0,2,1,1.7453428027658084e-16,0.0,22396124,5.01529204817447e-19,2.769166348119627e-17,0.018111198164675265,8668832414562986129,17003358117294491,8360736220377442529,403429528812681368,"DomainError(-5.344211224026492e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-5.608467889346351e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
79,0,0,2,1,1.59725534053302e-17,0.0,7455804,4.3198937939390394e-19,1.97658881431602e-18,0.2185529819176832,-1061255613574636296,-5432520531314725280,-498655172923400602,-5319850122839179603,"DomainError(-6.334169215703592e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-2.845126419470135e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
73,2,6,1,1,3.333180456841229e-17,0.0,17350770,4.1775890805613776e-19,1.0689802997695654e-17,0.03908013161198498,5416731135228390167,2205045452247721280,4478982555286366241,2649566178843055,"DomainError(-7.221708959621559e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
76,4,6,1,1,1.4343188639333392e-17,0.0,6495384,4.08425224146241e-19,9.581129427711644e-19,0.42628087557709704,-2438193436869186884,-1326050701806381048,6391535265432815,-1188912354958201397,out,"DomainError(-1.3220979391372436e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
75,3,6,1,1,1.5461731052212855e-17,0.0,7078732,4.068958503135048e-19,6.7945266903013085e-18,0.05988582705758136,2544469506066033,-1310430240875822539,-256929756863504991,-3754325697628173671,out,"DomainError(-4.0788153587678035e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
74,5,6,1,1,3.4362254309601804e-17,0.0,18575414,3.5487005574737026e-19,2.297787822353175e-18,0.1544398713820087,327018912193051,-830535598002487778,-2808695013901075158,-1054457378221292654,"DomainError(-2.9655798037643894e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
75,6,6,1,1,1.7788130224057134e-16,0.0,24996157,3.3495718749795043e-19,7.124382907826073e-19,0.47015607082264327,-2740627706829238756,-5707180584047385349,688517368976791,-4524753476579128167,out,"DomainError(-4.5312872586240445e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
74,3,0,2,1,1.775463450530734e-16,0.0,24421909,2.998179903253136e-19,0.2833333333333333,1.0581811423246364e-18,81615394667794250,-3370513965341888674,95675365133174643,-2397803147925901261,"DomainError(-6.532564838251622e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-6.477231360985586e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
71,0,6,1,1,3.291404566035615e-17,0.0,17052911,2.964413991344127e-19,8.673583594596508e-18,0.034177499519240304,473951729475334650,3409781938563342436,87778911522225016,58610909865351158,"DomainError(-2.3854509142462423e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
73,4,6,1,1,3.546566417746241e-17,0.0,20103579,2.7668217217274733e-19,2.189022337507028e-17,0.012639531695590064,6581124760756976549,767365566707994,4932171780124670631,-3215409752282320114,"DomainError(-7.848696416808956e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
71,2,6,1,1,1.7113911670461578e-17,0.0,7956788,2.577360626583908e-19,1.572753722067367e-17,0.016387566536456812,8495182096829998,3678022619712791788,48768336963278763,7557751818842060889,out,"DomainError(-4.496058642340693e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
74,1,0,2,1,2.471817046671987e-17,0.0,13058234,2.1944630592972513e-19,1.8125018960761184e-18,0.12107369730470571,1217845471777032286,79065766416943259,2217469460047711591,-579674518443299545,"DomainError(-2.1558119750002237e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-7.817196618365249e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
72,1,6,1,1,2.796066077928039e-17,0.0,13971589,1.9424755334557003e-19,1.0,1.9424755334557003e-19,60034721721089661,18934913064443291,5146707485219757377,-773772358586927434,out,"DomainError(-3.787106445544779e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
72,2,6,1,1,7.491492125000836e-18,0.0,3016800,1.6451533438749346e-19,4.353346894608921e-17,0.0037790541018273838,6884710109763202,-30160675835019085,-6009493467023213632,836371786679376990,"DomainError(-3.9692898018314097e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
71,1,6,1,1,3.563005375169631e-17,0.0,20385651,1.6438957423390102e-19,8.535752183029804e-18,0.019258944110482623,-21903859224082975,8123451436703622,6058102960399092613,202428599762206611,"DomainError(-2.4599075296474373e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
78,1,0,2,1,1.6136675564326396e-17,0.0,7564567,1.6412215899619542e-19,2.9329540928016615e-19,0.559579706341125,-1613843892557237865,-7092402123386271631,-56748206101865828,-7518676587694924410,"DomainError(-8.80137584940706e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-6.42093975659042e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
72,7,6,1,1,1.505483520189935e-17,0.0,7055843,1.4645731647365408e-19,7.551123135705669e-19,0.19395434803748215,-5738350678462431426,2231554847395226267,62385463849317,5931719055402141259,"DomainError(-7.989761610971342e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
77,2,0,2,1,2.776641322593482e-17,0.0,13655346,1.4471241977130226e-19,2.8099940636275004e-19,0.5149919056572273,-7244516634696582941,-1575327014159556023,-7581386396760639618,-2577932968810490,"DomainError(-2.525358281857986e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-2.577452593668041e16, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
72,3,6,1,1,1.8874436318100558e-17,0.0,8328257,1.4466508611171628e-19,1.874105989542043e-18,0.0771915179392104,-5353858136295996281,96184624877369993,1598133080668256,4466767209293622429,"DomainError(-6.832771814269822e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out
72,2,0,2,1,3.447652766353597e-17,0.0,19901275,1.142733539341695e-19,1.6357159910270639e-18,0.06986136625247358,-427833306965102447,2378307256243378337,359237938450567214,5150921856183830,"DomainError(-3.228167979162548e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-8.465701438933126e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
75,2,0,2,1,1.393476341518715e-17,0.0,5225138,1.1061544755661319e-19,5.166785044033413e-18,0.021408950946072657,-6515525054922485464,383896849391459026,-4091473877222007929,17304719949793496,"DomainError(-7.269197427696163e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-8.148216411124697e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
75,1,0,2,1,1.7463471418053628e-16,0.0,23460943,1.0043390395543144e-19,5.687271764312448e-19,0.1765941704872498,7366687765023310387,56241525377836336,4751073416628905764,-1334476260919620497,"DomainError(-3.204665538774483e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-5.195947116700691e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
73,1,0,2,1,3.3623587840839754e-18,0.0,1499393,8.202250389065511e-20,2.4023452555956642e-19,0.34142679408633764,482673110029794126,33778310984703724,262923588804201536,-3084584885262368352,"DomainError(-6.527909961782775e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-7.953036532331793e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
72,4,0,2,1,1.761850423505134e-16,0.0,24037769,8.157436194019504e-20,9.228857455669048e-19,0.08839053190716042,1350628887497976049,-3262128392958643311,393809992722942009,-73123137144804,"DomainError(-5.314935608241305e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-6.98785251291956e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
75,3,0,2,1,1.5540564025936296e-17,0.0,7157590,7.883297372344158e-20,1.3393342563114045e-18,0.05885982035623553,9706394488271304,-2949568994383012731,-123909372350102096,-6118014730050495692,"DomainError(-4.4926275385677553e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-7.95666915824813e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
76,4,0,2,1,2.0122844538745996e-16,0.0,29721714,7.76283598727782e-20,2.521427354284333e-19,0.3078746636934609,-6079975155328071528,5413714942364203,-3601277271297249744,-2715327303128050148,"DomainError(-6.250307420632827e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-7.010001719388136e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
73,4,0,2,1,3.2617604261221735e-17,0.0,15699588,6.349442193863037e-20,2.5158054634804614e-18,0.025238208144595473,989276071640921,6112133369372135682,-3916298564500701721,4996248211574652837,"DomainError(-6.835488883234034e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-7.651253899401558e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
73,2,0,2,1,4.1213683183162485e-17,0.0,21506656,5.697954275716726e-20,1.5404811010148513e-18,0.03698814787122658,-603465283829460121,-789640776561280,-102988349404200293,4773091243561207913,"DomainError(-5.031132320473173e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-8.137994928393294e16, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")"
77,0,3,0,2,0.0,0.0,2017,0.0,0.0,1.0,-1476161179011927968,1496202102441927258,956685342922869117,-6605208264920901736,out,out
76,0,3,0,2,0.0,0.0,2989,0.0,0.0,1.0,219241130500177984,6654639653396033008,4215619707370059779,-6116441211604254694,out,out
78,0,3,0,2,0.0,0.0,3990,0.0,0.0,1.0,-2208947719052916087,-2133139218838884812,5957470878495780304,8271064579743048887,out,out
80,0,3,0,2,0.0,0.0,9881,0.0,0.0,1.0,-4925165837061134149,-5735069619972752868,-5499549759390287850,-4390056390449581774,out,out
78,1,3,0,2,0.0,0.0,11127,0.0,0.0,1.0,-1379043755649212863,-5879508336096863593,-3210825891764485441,380343988687596314,out,out
79,0,3,0,2,0.0,0.0,17665,0.0,0.0,1.0,-2524128122439279438,-7618902280091078751,8314234370175015211,-8532637787587126957,out,out
77,2,3,0,2,0.0,0.0,18345,0.0,0.0,1.0,26799405285429486,-5901715705923387878,-1189467143384748449,-7482180906828159256,out,out
75,0,3,0,2,0.0,0.0,62620,0.0,0.0,1.0,9114762732773415910,8882716767559471120,558768018051082410,2700949197679064369,out,out
76,1,3,0,2,0.0,0.0,81739,0.0,0.0,1.0,-7236175683874434134,-75383838866183369,-7373807005107775515,103399333243772843,out,out
74,1,3,0,2,0.0,0.0,181202,0.0,0.0,1.0,3896314583964356090,98376142140399530,5517711177391165042,-567108911902076975,out,out
75,1,3,0,2,0.0,0.0,211116,0.0,0.0,1.0,60003168294030077,1191006093782577372,8291523887055467613,-7309007162912369548,out,out
76,2,3,0,2,0.0,0.0,242078,0.0,0.0,1.0,-1533485953793388467,7750168350883786942,-5131061059130578552,74398052321369819,out,out
74,3,3,0,2,0.0,0.0,576293,0.0,0.0,1.0,3953131235749505298,1413431782564197,-6612003495036246291,-263560332249667950,out,out
73,0,3,0,2,0.0,0.0,637225,0.0,0.0,1.0,3831897014675033260,13139450589196414,242541690646216177,4709063592532933829,out,out
74,0,3,0,2,3.28033628019332e-18,0.0,769026,0.0,0.0,1.0,8219166481767928862,985486930741989376,878292991418863191,7531520806947226837,out,out
73,2,3,0,2,3.28033628019332e-18,0.0,824899,0.0,0.0,1.0,2790885249154762,882871293541455671,-5949344400968501460,4719399980501871387,out,out
72,2,3,0,2,3.28033628019332e-18,0.0,967540,0.0,0.0,1.0,4445160887624707,7522866340626058618,-97965273777306625,4874146607939245908,out,out
75,2,3,0,2,1.3824147967630536e-17,0.0,4361419,0.0,0.0,1.0,-8063777493619186084,25760644901883780,757474414256674328,-1710435262796785809,out,out
76,4,3,0,2,1.3824147967630536e-17,0.0,4522453,0.0,0.0,1.0,3286721654892002,-7745071272282853986,-6929973829105925812,-4342110537683073094,out,out
75,3,3,0,2,1.3824147967630536e-17,0.0,4811506,0.0,0.0,1.0,6866458259774053,-4315738831616732982,9156321642152925135,-5308873001642882526,out,out
74,5,3,0,2,1.393476341518715e-17,0.0,5451916,0.0,0.0,1.0,885200037367112,-3994437490573817642,-4126078184405923307,3641470037376809745,out,out
75,6,3,0,2,2.2849100052799274e-17,0.0,8795830,0.0,0.0,1.0,-11932218325048,-7259211944090025679,-8840480104218722500,-6403146934359002658,out,out
72,4,3,0,2,2.2849100052799274e-17,0.0,9282190,0.0,0.0,1.0,2487793415655294298,8350126698596267384,294966834019483,5653674081208391901,out,out
72,1,3,0,2,2.3716299625540684e-17,0.0,12099465,0.0,0.0,1.0,61849101128596912,4254690800890276944,-453390075493146221,74038051654016202,out,out
73,1,3,0,2,3.2554109839283106e-17,0.0,15477921,0.0,0.0,1.0,49839192784429525,143480853457708460,557609679376238010,-5701451582765842966,out,out
72,0,3,0,2,1.7453428027658084e-16,0.0,22477115,0.0,0.0,1.0,898960642593247371,-70377115343750704,2295263358185605268,95607115237229655,out,out
73,4,3,0,2,2.0115081702758717e-16,0.0,29415824,0.0,0.0,1.0,-5556795041091962062,-973039857582665773,735828281778332,8947067627543998671,out,out
